interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,curtailment_type,curtailment_reason,fuel_type,curtailment_mwh,curtailment_mw
2026-03-26T07:00:00-07:00,2026-03-26 14:00:00+00:00,2026-03-26T08:00:00-07:00,2026-03-26 15:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-03-26T07:00:00-07:00,2026-03-26 14:00:00+00:00,2026-03-26T08:00:00-07:00,2026-03-26 15:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-03-26T07:00:00-07:00,2026-03-26 14:00:00+00:00,2026-03-26T08:00:00-07:00,2026-03-26 15:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-03-26T07:00:00-07:00,2026-03-26 14:00:00+00:00,2026-03-26T08:00:00-07:00,2026-03-26 15:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-03-26T08:00:00-07:00,2026-03-26 15:00:00+00:00,2026-03-26T09:00:00-07:00,2026-03-26 16:00:00+00:00,Economic,Local,Solar,704.3,1687.0
2026-03-26T08:00:00-07:00,2026-03-26 15:00:00+00:00,2026-03-26T09:00:00-07:00,2026-03-26 16:00:00+00:00,Economic,Local,Wind,31.43,79.5
2026-03-26T08:00:00-07:00,2026-03-26 15:00:00+00:00,2026-03-26T09:00:00-07:00,2026-03-26 16:00:00+00:00,Economic,System,Solar,0.003455,0.0
2026-03-26T08:00:00-07:00,2026-03-26 15:00:00+00:00,2026-03-26T09:00:00-07:00,2026-03-26 16:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-03-26T08:00:00-07:00,2026-03-26 15:00:00+00:00,2026-03-26T09:00:00-07:00,2026-03-26 16:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-03-26T08:00:00-07:00,2026-03-26 15:00:00+00:00,2026-03-26T09:00:00-07:00,2026-03-26 16:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-03-26T08:00:00-07:00,2026-03-26 15:00:00+00:00,2026-03-26T09:00:00-07:00,2026-03-26 16:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-03-26T08:00:00-07:00,2026-03-26 15:00:00+00:00,2026-03-26T09:00:00-07:00,2026-03-26 16:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-03-26T08:00:00-07:00,2026-03-26 15:00:00+00:00,2026-03-26T09:00:00-07:00,2026-03-26 16:00:00+00:00,SelfSchCut,Local,Solar,0.08375,1.005
2026-03-26T08:00:00-07:00,2026-03-26 15:00:00+00:00,2026-03-26T09:00:00-07:00,2026-03-26 16:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-03-26T08:00:00-07:00,2026-03-26 15:00:00+00:00,2026-03-26T09:00:00-07:00,2026-03-26 16:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-03-26T08:00:00-07:00,2026-03-26 15:00:00+00:00,2026-03-26T09:00:00-07:00,2026-03-26 16:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-03-26T09:00:00-07:00,2026-03-26 16:00:00+00:00,2026-03-26T10:00:00-07:00,2026-03-26 17:00:00+00:00,Economic,Local,Solar,1518.0,2550.0
2026-03-26T09:00:00-07:00,2026-03-26 16:00:00+00:00,2026-03-26T10:00:00-07:00,2026-03-26 17:00:00+00:00,Economic,Local,Wind,30.16,64.8
2026-03-26T09:00:00-07:00,2026-03-26 16:00:00+00:00,2026-03-26T10:00:00-07:00,2026-03-26 17:00:00+00:00,Economic,System,Solar,4.28,11.23
2026-03-26T09:00:00-07:00,2026-03-26 16:00:00+00:00,2026-03-26T10:00:00-07:00,2026-03-26 17:00:00+00:00,Economic,System,Wind,16.09,92.43
2026-03-26T09:00:00-07:00,2026-03-26 16:00:00+00:00,2026-03-26T10:00:00-07:00,2026-03-26 17:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-03-26T09:00:00-07:00,2026-03-26 16:00:00+00:00,2026-03-26T10:00:00-07:00,2026-03-26 17:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-03-26T09:00:00-07:00,2026-03-26 16:00:00+00:00,2026-03-26T10:00:00-07:00,2026-03-26 17:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-03-26T09:00:00-07:00,2026-03-26 16:00:00+00:00,2026-03-26T10:00:00-07:00,2026-03-26 17:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-03-26T09:00:00-07:00,2026-03-26 16:00:00+00:00,2026-03-26T10:00:00-07:00,2026-03-26 17:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-03-26T09:00:00-07:00,2026-03-26 16:00:00+00:00,2026-03-26T10:00:00-07:00,2026-03-26 17:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-03-26T09:00:00-07:00,2026-03-26 16:00:00+00:00,2026-03-26T10:00:00-07:00,2026-03-26 17:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-03-26T09:00:00-07:00,2026-03-26 16:00:00+00:00,2026-03-26T10:00:00-07:00,2026-03-26 17:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-03-26T10:00:00-07:00,2026-03-26 17:00:00+00:00,2026-03-26T11:00:00-07:00,2026-03-26 18:00:00+00:00,Economic,Local,Solar,2059.0,2169.0
2026-03-26T10:00:00-07:00,2026-03-26 17:00:00+00:00,2026-03-26T11:00:00-07:00,2026-03-26 18:00:00+00:00,Economic,Local,Wind,49.08,45.17
2026-03-26T10:00:00-07:00,2026-03-26 17:00:00+00:00,2026-03-26T11:00:00-07:00,2026-03-26 18:00:00+00:00,Economic,System,Solar,333.1,571.7
2026-03-26T10:00:00-07:00,2026-03-26 17:00:00+00:00,2026-03-26T11:00:00-07:00,2026-03-26 18:00:00+00:00,Economic,System,Wind,83.78,201.6
2026-03-26T10:00:00-07:00,2026-03-26 17:00:00+00:00,2026-03-26T11:00:00-07:00,2026-03-26 18:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-03-26T10:00:00-07:00,2026-03-26 17:00:00+00:00,2026-03-26T11:00:00-07:00,2026-03-26 18:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-03-26T10:00:00-07:00,2026-03-26 17:00:00+00:00,2026-03-26T11:00:00-07:00,2026-03-26 18:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-03-26T10:00:00-07:00,2026-03-26 17:00:00+00:00,2026-03-26T11:00:00-07:00,2026-03-26 18:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-03-26T10:00:00-07:00,2026-03-26 17:00:00+00:00,2026-03-26T11:00:00-07:00,2026-03-26 18:00:00+00:00,SelfSchCut,Local,Solar,3.882,0.0
2026-03-26T10:00:00-07:00,2026-03-26 17:00:00+00:00,2026-03-26T11:00:00-07:00,2026-03-26 18:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-03-26T10:00:00-07:00,2026-03-26 17:00:00+00:00,2026-03-26T11:00:00-07:00,2026-03-26 18:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-03-26T10:00:00-07:00,2026-03-26 17:00:00+00:00,2026-03-26T11:00:00-07:00,2026-03-26 18:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-03-26T11:00:00-07:00,2026-03-26 18:00:00+00:00,2026-03-26T12:00:00-07:00,2026-03-26 19:00:00+00:00,Economic,Local,Solar,2238.0,2514.0
2026-03-26T11:00:00-07:00,2026-03-26 18:00:00+00:00,2026-03-26T12:00:00-07:00,2026-03-26 19:00:00+00:00,Economic,Local,Wind,12.13,35.69
2026-03-26T11:00:00-07:00,2026-03-26 18:00:00+00:00,2026-03-26T12:00:00-07:00,2026-03-26 19:00:00+00:00,Economic,System,Solar,33.66,12.22
2026-03-26T11:00:00-07:00,2026-03-26 18:00:00+00:00,2026-03-26T12:00:00-07:00,2026-03-26 19:00:00+00:00,Economic,System,Wind,4.983,10.26
2026-03-26T11:00:00-07:00,2026-03-26 18:00:00+00:00,2026-03-26T12:00:00-07:00,2026-03-26 19:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-03-26T11:00:00-07:00,2026-03-26 18:00:00+00:00,2026-03-26T12:00:00-07:00,2026-03-26 19:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-03-26T11:00:00-07:00,2026-03-26 18:00:00+00:00,2026-03-26T12:00:00-07:00,2026-03-26 19:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-03-26T11:00:00-07:00,2026-03-26 18:00:00+00:00,2026-03-26T12:00:00-07:00,2026-03-26 19:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-03-26T11:00:00-07:00,2026-03-26 18:00:00+00:00,2026-03-26T12:00:00-07:00,2026-03-26 19:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-03-26T11:00:00-07:00,2026-03-26 18:00:00+00:00,2026-03-26T12:00:00-07:00,2026-03-26 19:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-03-26T11:00:00-07:00,2026-03-26 18:00:00+00:00,2026-03-26T12:00:00-07:00,2026-03-26 19:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-03-26T11:00:00-07:00,2026-03-26 18:00:00+00:00,2026-03-26T12:00:00-07:00,2026-03-26 19:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-03-26T12:00:00-07:00,2026-03-26 19:00:00+00:00,2026-03-26T13:00:00-07:00,2026-03-26 20:00:00+00:00,Economic,Local,Solar,2186.0,2581.0
2026-03-26T12:00:00-07:00,2026-03-26 19:00:00+00:00,2026-03-26T13:00:00-07:00,2026-03-26 20:00:00+00:00,Economic,Local,Wind,5.936,8.73
2026-03-26T12:00:00-07:00,2026-03-26 19:00:00+00:00,2026-03-26T13:00:00-07:00,2026-03-26 20:00:00+00:00,Economic,System,Solar,146.3,142.6
2026-03-26T12:00:00-07:00,2026-03-26 19:00:00+00:00,2026-03-26T13:00:00-07:00,2026-03-26 20:00:00+00:00,Economic,System,Wind,4.509,6.76
2026-03-26T12:00:00-07:00,2026-03-26 19:00:00+00:00,2026-03-26T13:00:00-07:00,2026-03-26 20:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-03-26T12:00:00-07:00,2026-03-26 19:00:00+00:00,2026-03-26T13:00:00-07:00,2026-03-26 20:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-03-26T12:00:00-07:00,2026-03-26 19:00:00+00:00,2026-03-26T13:00:00-07:00,2026-03-26 20:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-03-26T12:00:00-07:00,2026-03-26 19:00:00+00:00,2026-03-26T13:00:00-07:00,2026-03-26 20:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-03-26T12:00:00-07:00,2026-03-26 19:00:00+00:00,2026-03-26T13:00:00-07:00,2026-03-26 20:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-03-26T12:00:00-07:00,2026-03-26 19:00:00+00:00,2026-03-26T13:00:00-07:00,2026-03-26 20:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-03-26T12:00:00-07:00,2026-03-26 19:00:00+00:00,2026-03-26T13:00:00-07:00,2026-03-26 20:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-03-26T12:00:00-07:00,2026-03-26 19:00:00+00:00,2026-03-26T13:00:00-07:00,2026-03-26 20:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-03-26T13:00:00-07:00,2026-03-26 20:00:00+00:00,2026-03-26T14:00:00-07:00,2026-03-26 21:00:00+00:00,Economic,Local,Solar,2145.0,2234.0
2026-03-26T13:00:00-07:00,2026-03-26 20:00:00+00:00,2026-03-26T14:00:00-07:00,2026-03-26 21:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-03-26T13:00:00-07:00,2026-03-26 20:00:00+00:00,2026-03-26T14:00:00-07:00,2026-03-26 21:00:00+00:00,Economic,System,Solar,949.0,1139.0
2026-03-26T13:00:00-07:00,2026-03-26 20:00:00+00:00,2026-03-26T14:00:00-07:00,2026-03-26 21:00:00+00:00,Economic,System,Wind,98.51,181.8
2026-03-26T13:00:00-07:00,2026-03-26 20:00:00+00:00,2026-03-26T14:00:00-07:00,2026-03-26 21:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-03-26T13:00:00-07:00,2026-03-26 20:00:00+00:00,2026-03-26T14:00:00-07:00,2026-03-26 21:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-03-26T13:00:00-07:00,2026-03-26 20:00:00+00:00,2026-03-26T14:00:00-07:00,2026-03-26 21:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-03-26T13:00:00-07:00,2026-03-26 20:00:00+00:00,2026-03-26T14:00:00-07:00,2026-03-26 21:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-03-26T13:00:00-07:00,2026-03-26 20:00:00+00:00,2026-03-26T14:00:00-07:00,2026-03-26 21:00:00+00:00,SelfSchCut,Local,Solar,0.3815,0.0
2026-03-26T13:00:00-07:00,2026-03-26 20:00:00+00:00,2026-03-26T14:00:00-07:00,2026-03-26 21:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-03-26T13:00:00-07:00,2026-03-26 20:00:00+00:00,2026-03-26T14:00:00-07:00,2026-03-26 21:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-03-26T13:00:00-07:00,2026-03-26 20:00:00+00:00,2026-03-26T14:00:00-07:00,2026-03-26 21:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-03-26T14:00:00-07:00,2026-03-26 21:00:00+00:00,2026-03-26T15:00:00-07:00,2026-03-26 22:00:00+00:00,Economic,Local,Solar,2160.0,2168.0
2026-03-26T14:00:00-07:00,2026-03-26 21:00:00+00:00,2026-03-26T15:00:00-07:00,2026-03-26 22:00:00+00:00,Economic,Local,Wind,2.372,0.0
2026-03-26T14:00:00-07:00,2026-03-26 21:00:00+00:00,2026-03-26T15:00:00-07:00,2026-03-26 22:00:00+00:00,Economic,System,Solar,1246.0,1672.0
2026-03-26T14:00:00-07:00,2026-03-26 21:00:00+00:00,2026-03-26T15:00:00-07:00,2026-03-26 22:00:00+00:00,Economic,System,Wind,163.0,212.9
2026-03-26T14:00:00-07:00,2026-03-26 21:00:00+00:00,2026-03-26T15:00:00-07:00,2026-03-26 22:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-03-26T14:00:00-07:00,2026-03-26 21:00:00+00:00,2026-03-26T15:00:00-07:00,2026-03-26 22:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-03-26T14:00:00-07:00,2026-03-26 21:00:00+00:00,2026-03-26T15:00:00-07:00,2026-03-26 22:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-03-26T14:00:00-07:00,2026-03-26 21:00:00+00:00,2026-03-26T15:00:00-07:00,2026-03-26 22:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-03-26T14:00:00-07:00,2026-03-26 21:00:00+00:00,2026-03-26T15:00:00-07:00,2026-03-26 22:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-03-26T14:00:00-07:00,2026-03-26 21:00:00+00:00,2026-03-26T15:00:00-07:00,2026-03-26 22:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-03-26T14:00:00-07:00,2026-03-26 21:00:00+00:00,2026-03-26T15:00:00-07:00,2026-03-26 22:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-03-26T14:00:00-07:00,2026-03-26 21:00:00+00:00,2026-03-26T15:00:00-07:00,2026-03-26 22:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-03-26T15:00:00-07:00,2026-03-26 22:00:00+00:00,2026-03-26T16:00:00-07:00,2026-03-26 23:00:00+00:00,Economic,Local,Solar,2661.0,2423.0
2026-03-26T15:00:00-07:00,2026-03-26 22:00:00+00:00,2026-03-26T16:00:00-07:00,2026-03-26 23:00:00+00:00,Economic,Local,Wind,13.9,0.0
2026-03-26T15:00:00-07:00,2026-03-26 22:00:00+00:00,2026-03-26T16:00:00-07:00,2026-03-26 23:00:00+00:00,Economic,System,Solar,697.5,1485.0
2026-03-26T15:00:00-07:00,2026-03-26 22:00:00+00:00,2026-03-26T16:00:00-07:00,2026-03-26 23:00:00+00:00,Economic,System,Wind,68.72,190.7
2026-03-26T15:00:00-07:00,2026-03-26 22:00:00+00:00,2026-03-26T16:00:00-07:00,2026-03-26 23:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-03-26T15:00:00-07:00,2026-03-26 22:00:00+00:00,2026-03-26T16:00:00-07:00,2026-03-26 23:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-03-26T15:00:00-07:00,2026-03-26 22:00:00+00:00,2026-03-26T16:00:00-07:00,2026-03-26 23:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-03-26T15:00:00-07:00,2026-03-26 22:00:00+00:00,2026-03-26T16:00:00-07:00,2026-03-26 23:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-03-26T15:00:00-07:00,2026-03-26 22:00:00+00:00,2026-03-26T16:00:00-07:00,2026-03-26 23:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-03-26T15:00:00-07:00,2026-03-26 22:00:00+00:00,2026-03-26T16:00:00-07:00,2026-03-26 23:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-03-26T15:00:00-07:00,2026-03-26 22:00:00+00:00,2026-03-26T16:00:00-07:00,2026-03-26 23:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-03-26T15:00:00-07:00,2026-03-26 22:00:00+00:00,2026-03-26T16:00:00-07:00,2026-03-26 23:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-03-26T16:00:00-07:00,2026-03-26 23:00:00+00:00,2026-03-26T17:00:00-07:00,2026-03-27 00:00:00+00:00,Economic,Local,Solar,1035.0,486.6
2026-03-26T16:00:00-07:00,2026-03-26 23:00:00+00:00,2026-03-26T17:00:00-07:00,2026-03-27 00:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-03-26T16:00:00-07:00,2026-03-26 23:00:00+00:00,2026-03-26T17:00:00-07:00,2026-03-27 00:00:00+00:00,Economic,System,Solar,1194.0,3137.0
2026-03-26T16:00:00-07:00,2026-03-26 23:00:00+00:00,2026-03-26T17:00:00-07:00,2026-03-27 00:00:00+00:00,Economic,System,Wind,68.02,221.4
2026-03-26T16:00:00-07:00,2026-03-26 23:00:00+00:00,2026-03-26T17:00:00-07:00,2026-03-27 00:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-03-26T16:00:00-07:00,2026-03-26 23:00:00+00:00,2026-03-26T17:00:00-07:00,2026-03-27 00:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-03-26T16:00:00-07:00,2026-03-26 23:00:00+00:00,2026-03-26T17:00:00-07:00,2026-03-27 00:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-03-26T16:00:00-07:00,2026-03-26 23:00:00+00:00,2026-03-26T17:00:00-07:00,2026-03-27 00:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-03-26T16:00:00-07:00,2026-03-26 23:00:00+00:00,2026-03-26T17:00:00-07:00,2026-03-27 00:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-03-26T16:00:00-07:00,2026-03-26 23:00:00+00:00,2026-03-26T17:00:00-07:00,2026-03-27 00:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-03-26T16:00:00-07:00,2026-03-26 23:00:00+00:00,2026-03-26T17:00:00-07:00,2026-03-27 00:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-03-26T16:00:00-07:00,2026-03-26 23:00:00+00:00,2026-03-26T17:00:00-07:00,2026-03-27 00:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-03-26T17:00:00-07:00,2026-03-27 00:00:00+00:00,2026-03-26T18:00:00-07:00,2026-03-27 01:00:00+00:00,Economic,Local,Solar,495.4,1216.0
2026-03-26T17:00:00-07:00,2026-03-27 00:00:00+00:00,2026-03-26T18:00:00-07:00,2026-03-27 01:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-03-26T17:00:00-07:00,2026-03-27 00:00:00+00:00,2026-03-26T18:00:00-07:00,2026-03-27 01:00:00+00:00,Economic,System,Solar,16.5,36.3
2026-03-26T17:00:00-07:00,2026-03-27 00:00:00+00:00,2026-03-26T18:00:00-07:00,2026-03-27 01:00:00+00:00,Economic,System,Wind,0.5325,4.6
2026-03-26T17:00:00-07:00,2026-03-27 00:00:00+00:00,2026-03-26T18:00:00-07:00,2026-03-27 01:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-03-26T17:00:00-07:00,2026-03-27 00:00:00+00:00,2026-03-26T18:00:00-07:00,2026-03-27 01:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-03-26T17:00:00-07:00,2026-03-27 00:00:00+00:00,2026-03-26T18:00:00-07:00,2026-03-27 01:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-03-26T17:00:00-07:00,2026-03-27 00:00:00+00:00,2026-03-26T18:00:00-07:00,2026-03-27 01:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-03-26T17:00:00-07:00,2026-03-27 00:00:00+00:00,2026-03-26T18:00:00-07:00,2026-03-27 01:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-03-26T17:00:00-07:00,2026-03-27 00:00:00+00:00,2026-03-26T18:00:00-07:00,2026-03-27 01:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-03-26T17:00:00-07:00,2026-03-27 00:00:00+00:00,2026-03-26T18:00:00-07:00,2026-03-27 01:00:00+00:00,SelfSchCut,System,Solar,0.062,0.0
2026-03-26T17:00:00-07:00,2026-03-27 00:00:00+00:00,2026-03-26T18:00:00-07:00,2026-03-27 01:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-03-26T18:00:00-07:00,2026-03-27 01:00:00+00:00,2026-03-26T19:00:00-07:00,2026-03-27 02:00:00+00:00,Economic,Local,Solar,29.99,119.3
2026-03-26T18:00:00-07:00,2026-03-27 01:00:00+00:00,2026-03-26T19:00:00-07:00,2026-03-27 02:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-03-26T18:00:00-07:00,2026-03-27 01:00:00+00:00,2026-03-26T19:00:00-07:00,2026-03-27 02:00:00+00:00,Economic,System,Solar,4.001,0.0
2026-03-26T18:00:00-07:00,2026-03-27 01:00:00+00:00,2026-03-26T19:00:00-07:00,2026-03-27 02:00:00+00:00,Economic,System,Wind,0.05,0.3
2026-03-26T18:00:00-07:00,2026-03-27 01:00:00+00:00,2026-03-26T19:00:00-07:00,2026-03-27 02:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-03-26T18:00:00-07:00,2026-03-27 01:00:00+00:00,2026-03-26T19:00:00-07:00,2026-03-27 02:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-03-26T18:00:00-07:00,2026-03-27 01:00:00+00:00,2026-03-26T19:00:00-07:00,2026-03-27 02:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-03-26T18:00:00-07:00,2026-03-27 01:00:00+00:00,2026-03-26T19:00:00-07:00,2026-03-27 02:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-03-26T18:00:00-07:00,2026-03-27 01:00:00+00:00,2026-03-26T19:00:00-07:00,2026-03-27 02:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-03-26T18:00:00-07:00,2026-03-27 01:00:00+00:00,2026-03-26T19:00:00-07:00,2026-03-27 02:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-03-26T18:00:00-07:00,2026-03-27 01:00:00+00:00,2026-03-26T19:00:00-07:00,2026-03-27 02:00:00+00:00,SelfSchCut,System,Solar,0.03375,0.0
2026-03-26T18:00:00-07:00,2026-03-27 01:00:00+00:00,2026-03-26T19:00:00-07:00,2026-03-27 02:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-03-26T19:00:00-07:00,2026-03-27 02:00:00+00:00,2026-03-26T20:00:00-07:00,2026-03-27 03:00:00+00:00,Economic,Local,Solar,1.284,15.41
2026-03-26T19:00:00-07:00,2026-03-27 02:00:00+00:00,2026-03-26T20:00:00-07:00,2026-03-27 03:00:00+00:00,Economic,Local,Wind,0.1067,0.75
2026-03-26T19:00:00-07:00,2026-03-27 02:00:00+00:00,2026-03-26T20:00:00-07:00,2026-03-27 03:00:00+00:00,Economic,System,Solar,0.0,0.0
2026-03-26T19:00:00-07:00,2026-03-27 02:00:00+00:00,2026-03-26T20:00:00-07:00,2026-03-27 03:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-03-26T19:00:00-07:00,2026-03-27 02:00:00+00:00,2026-03-26T20:00:00-07:00,2026-03-27 03:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-03-26T19:00:00-07:00,2026-03-27 02:00:00+00:00,2026-03-26T20:00:00-07:00,2026-03-27 03:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-03-26T19:00:00-07:00,2026-03-27 02:00:00+00:00,2026-03-26T20:00:00-07:00,2026-03-27 03:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-03-26T19:00:00-07:00,2026-03-27 02:00:00+00:00,2026-03-26T20:00:00-07:00,2026-03-27 03:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-03-26T19:00:00-07:00,2026-03-27 02:00:00+00:00,2026-03-26T20:00:00-07:00,2026-03-27 03:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-03-26T19:00:00-07:00,2026-03-27 02:00:00+00:00,2026-03-26T20:00:00-07:00,2026-03-27 03:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-03-26T19:00:00-07:00,2026-03-27 02:00:00+00:00,2026-03-26T20:00:00-07:00,2026-03-27 03:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-03-26T19:00:00-07:00,2026-03-27 02:00:00+00:00,2026-03-26T20:00:00-07:00,2026-03-27 03:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-03-26T20:00:00-07:00,2026-03-27 03:00:00+00:00,2026-03-26T21:00:00-07:00,2026-03-27 04:00:00+00:00,Economic,Local,Solar,0.0,0.0
2026-03-26T20:00:00-07:00,2026-03-27 03:00:00+00:00,2026-03-26T21:00:00-07:00,2026-03-27 04:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-03-26T20:00:00-07:00,2026-03-27 03:00:00+00:00,2026-03-26T21:00:00-07:00,2026-03-27 04:00:00+00:00,Economic,System,Solar,0.0,0.0
2026-03-26T20:00:00-07:00,2026-03-27 03:00:00+00:00,2026-03-26T21:00:00-07:00,2026-03-27 04:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-03-26T20:00:00-07:00,2026-03-27 03:00:00+00:00,2026-03-26T21:00:00-07:00,2026-03-27 04:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-03-26T20:00:00-07:00,2026-03-27 03:00:00+00:00,2026-03-26T21:00:00-07:00,2026-03-27 04:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-03-26T20:00:00-07:00,2026-03-27 03:00:00+00:00,2026-03-26T21:00:00-07:00,2026-03-27 04:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
